"skill_id","triggers","score","src_path"
"hig-components-layout","hig;components;layout","7","src/antigravity-awesome-skills/skills/hig-components-layout/SKILL.md"
"hig-components-search","hig;components;search","7","src/antigravity-awesome-skills/skills/hig-components-search/SKILL.md"
"hig-components-system","hig;components;system","7","src/antigravity-awesome-skills/skills/hig-components-system/SKILL.md"
"lean-ux-canvas","lean;ux;canvas","7","src/Product-Manager-Skills/skills/lean-ux-canvas/SKILL.md"
"magic-animator","magic;animator","7","src/antigravity-awesome-skills/skills/magic-animator/SKILL.md"
"magic-ui-generator","magic;ui;generator","7","src/antigravity-awesome-skills/skills/magic-ui-generator/SKILL.md"
"makepad-skills","makepad;skills","7","src/antigravity-awesome-skills/skills/makepad-skills/SKILL.md"
"react-ui-patterns","react;ui;patterns","7","src/antigravity-awesome-skills/skills/react-ui-patterns/SKILL.md"
"senior-frontend","senior;frontend","7","src/antigravity-awesome-skills/skills/senior-frontend/SKILL.md"
"shadcn-ui","shadcn;ui","7","src/stitch-skills/skills/shadcn-ui/SKILL.md"
"swiftui-liquid-glass","swiftui;liquid;glass","7","src/antigravity-awesome-skills/skills/swiftui-liquid-glass/SKILL.md"
"swiftui-performance-audit","swiftui;performance;audit","7","src/antigravity-awesome-skills/skills/swiftui-performance-audit/SKILL.md"
"swiftui-view-refactor","swiftui;view;refactor","7","src/antigravity-awesome-skills/skills/swiftui-view-refactor/SKILL.md"
"ui-skills","ui;skills","7","src/antigravity-awesome-skills/skills/ui-skills/SKILL.md"
"wcag-audit-patterns","wcag;audit;patterns","7","src/antigravity-awesome-skills/skills/wcag-audit-patterns/SKILL.md"
"azure-eventhub-ts","azure;eventhub;ts","5","src/antigravity-awesome-skills/skills/azure-eventhub-ts/SKILL.md"
"daily-news-report","daily;news;report","5","src/antigravity-awesome-skills/skills/daily-news-report/SKILL.md"
"figma-code-connect-components","figma;code;connect;components","5","src/mcp-server-guide/skills/figma-code-connect-components/SKILL.md"
"figma-create-new-file","figma;create;new;file","5","src/mcp-server-guide/skills/figma-create-new-file/SKILL.md"
"figma-generate-library","figma;generate;library","5","src/mcp-server-guide/skills/figma-generate-library/SKILL.md"
"frontend-design","frontend;design","5","src/antigravity-awesome-skills/skills/frontend-design/SKILL.md"
"hybrid-cloud-networking","hybrid;cloud;networking","5","src/antigravity-awesome-skills/skills/hybrid-cloud-networking/SKILL.md"
"landing-page-generator","landing;page;generator","5","src/antigravity-awesome-skills/skills/landing-page-generator/SKILL.md"
"linkedin-writer","linkedin;writer","5","src/founder-skills/skills/linkedin-writer/SKILL.md"
"oss-hunter","oss;hunter","5","src/antigravity-awesome-skills/skills/oss-hunter/SKILL.md"
"project-skill-audit","project;skill;audit","5","src/antigravity-awesome-skills/skills/project-skill-audit/SKILL.md"
"unsplash-integration","unsplash;integration","5","src/antigravity-awesome-skills/skills/unsplash-integration/SKILL.md"
"x-writer","x;writer","5","src/founder-skills/skills/x-writer/SKILL.md"
