"skill_id","triggers","score","src_path"
"analyzing-powershell-empire-artifacts","analyzing;powershell;empire;artifacts","10","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-powershell-empire-artifacts/SKILL.md"
"deobfuscating-powershell-obfuscated-malware","deobfuscating;powershell;obfuscated;malware","10","src/mukul975-Anthropic-Cybersecurity-Skills/skills/deobfuscating-powershell-obfuscated-malware/SKILL.md"
"hunting-for-shadow-copy-deletion","hunting;for;shadow;copy;deletion","10","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-shadow-copy-deletion/SKILL.md"
"powershell-windows","powershell;windows","10","src/antigravity-awesome-skills/skills/powershell-windows/SKILL.md"
"azure-ai-openai-dotnet","azure;ai;openai;dotnet","9","src/antigravity-awesome-skills/skills/azure-ai-openai-dotnet/SKILL.md"
"azure-functions","azure;functions","9","src/antigravity-awesome-skills/skills/azure-functions/SKILL.md"
"azure-monitor-opentelemetry-ts","azure;monitor;opentelemetry;ts","9","src/antigravity-awesome-skills/skills/azure-monitor-opentelemetry-ts/SKILL.md"
"cloudflare-workers-expert","cloudflare;workers;expert","9","src/antigravity-awesome-skills/skills/cloudflare-workers-expert/SKILL.md"
"conducting-cloud-incident-response","conducting;cloud;incident;response","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-cloud-incident-response/SKILL.md"
"deployment-procedures","deployment;procedures","9","src/antigravity-awesome-skills/skills/deployment-procedures/SKILL.md"
"detecting-aws-cloudtrail-anomalies","detecting;aws;cloudtrail;anomalies","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-aws-cloudtrail-anomalies/SKILL.md"
"gcp-cloud-run","gcp;cloud;run","9","src/antigravity-awesome-skills/skills/gcp-cloud-run/SKILL.md"
"implementing-azure-defender-for-cloud","implementing;azure;defender;for;cloud","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-azure-defender-for-cloud/SKILL.md"
"implementing-ddos-mitigation-with-cloudflare","implementing;ddos;mitigation;with;cloudflare","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-ddos-mitigation-with-cloudflare/SKILL.md"
"performing-cloud-forensics-with-aws-cloudtrail","performing;cloud;forensics;with;aws","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-cloud-forensics-with-aws-cloudtrail/SKILL.md"
"007","007","8","src/antigravity-awesome-skills/skills/007/SKILL.md"
"analyzing-linux-system-artifacts","analyzing;linux;system;artifacts","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-linux-system-artifacts/SKILL.md"
"analyzing-lnk-file-and-jump-list-artifacts","analyzing;lnk;file;and;jump","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-lnk-file-and-jump-list-artifacts/SKILL.md"
"auditing-terraform-infrastructure-for-security","auditing;terraform;infrastructure;for;security","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-terraform-infrastructure-for-security/SKILL.md"
"aws-aurora","aws;aurora","8","src/alinaqi-claude-bootstrap/skills/aws-aurora/SKILL.md"
"aws-skills","aws;skills","8","src/antigravity-awesome-skills/skills/aws-skills/SKILL.md"
"azure-devops","azure;devops","8","src/sanjay3290-ai-skills/skills/azure-devops/SKILL.md"
"azure-mgmt-arizeaiobservabilityeval-dotnet","azure;mgmt;arizeaiobservabilityeval;dotnet","8","src/antigravity-awesome-skills/skills/azure-mgmt-arizeaiobservabilityeval-dotnet/SKILL.md"
"azure-mgmt-weightsandbiases-dotnet","azure;mgmt;weightsandbiases;dotnet","8","src/antigravity-awesome-skills/skills/azure-mgmt-weightsandbiases-dotnet/SKILL.md"
"cdk-patterns","cdk;patterns","8","src/antigravity-awesome-skills/skills/cdk-patterns/SKILL.md"
"codex-review","codex;review","8","src/alinaqi-claude-bootstrap/skills/codex-review/SKILL.md"
"detecting-privilege-escalation-attempts","detecting;privilege;escalation;attempts","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-privilege-escalation-attempts/SKILL.md"
"detecting-supply-chain-attacks-in-ci-cd","detecting;supply;chain;attacks;in","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-supply-chain-attacks-in-ci-cd/SKILL.md"
"detecting-t1003-credential-dumping-with-edr","detecting;t1003;credential;dumping;with","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-t1003-credential-dumping-with-edr/SKILL.md"
"error-debugging-error-trace","error;debugging;error;trace","8","src/antigravity-awesome-skills/skills/error-debugging-error-trace/SKILL.md"
"error-diagnostics-error-trace","error;diagnostics;error;trace","8","src/antigravity-awesome-skills/skills/error-diagnostics-error-trace/SKILL.md"
"gemini-review","gemini;review","8","src/alinaqi-claude-bootstrap/skills/gemini-review/SKILL.md"
"grafana-dashboards","grafana;dashboards","8","src/antigravity-awesome-skills/skills/grafana-dashboards/SKILL.md"
"hunting-for-persistence-via-wmi-subscriptions","hunting;for;persistence;via;wmi","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-persistence-via-wmi-subscriptions/SKILL.md"
"hunting-for-startup-folder-persistence","hunting;for;startup;folder;persistence","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-startup-folder-persistence/SKILL.md"
"implementing-aqua-security-for-container-scanning","implementing;aqua;security;for;container","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aqua-security-for-container-scanning/SKILL.md"
"implementing-semgrep-for-custom-sast-rules","implementing;semgrep;for;custom;sast","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-semgrep-for-custom-sast-rules/SKILL.md"
"implementing-supply-chain-security-with-in-toto","implementing;supply;chain;security;with","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-supply-chain-security-with-in-toto/SKILL.md"
"incident-responder","incident;responder","8","src/antigravity-awesome-skills/skills/incident-responder/SKILL.md"
"observability-monitoring-monitor-setup","observability;monitoring;monitor;setup","8","src/antigravity-awesome-skills/skills/observability-monitoring-monitor-setup/SKILL.md"
"performing-indicator-lifecycle-management","performing;indicator;lifecycle;management","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-indicator-lifecycle-management/SKILL.md"
"performing-malware-persistence-investigation","performing;malware;persistence;investigation","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-malware-persistence-investigation/SKILL.md"
"postmortem-writing","postmortem;writing","8","src/antigravity-awesome-skills/skills/postmortem-writing/SKILL.md"
"securing-aws-lambda-execution-roles","securing;aws;lambda;execution;roles","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-aws-lambda-execution-roles/SKILL.md"
"shellcheck-configuration","shellcheck;configuration","8","src/antigravity-awesome-skills/skills/shellcheck-configuration/SKILL.md"
"terraform-infrastructure","terraform;infrastructure","8","src/antigravity-awesome-skills/skills/terraform-infrastructure/SKILL.md"
"terraform-skill","terraform;skill","8","src/antigravity-awesome-skills/skills/terraform-skill/SKILL.md"
"tracking-threat-actor-infrastructure","tracking;threat;actor;infrastructure","8","src/mukul975-Anthropic-Cybersecurity-Skills/skills/tracking-threat-actor-infrastructure/SKILL.md"
"upstash-qstash","upstash;qstash","8","src/antigravity-awesome-skills/skills/upstash-qstash/SKILL.md"
"windows-shell-reliability","windows;shell;reliability","8","src/antigravity-awesome-skills/skills/windows-shell-reliability/SKILL.md"
"analyzing-ethereum-smart-contract-vulnerabilities","analyzing;ethereum;smart;contract;vulnerabilities","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-ethereum-smart-contract-vulnerabilities/SKILL.md"
"analyzing-powershell-script-block-logging","analyzing;powershell;script;block;logging","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-powershell-script-block-logging/SKILL.md"
"analyzing-windows-shellbag-artifacts","analyzing;windows;shellbag;artifacts","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-shellbag-artifacts/SKILL.md"
